,likes,replies,retweets,text,timestamp,user
506,0,0,0,This episode has really made me weak #DateMyFamilyZambia,2018-01-12 15:31:31,Chanel_Songz
507,3,1,0,"So that's how I stopped watching #DateMyFamilyZambia, last night's episode seriously... over 2million people I'm sure there are a lot of singletons available to take part in the reality show. Zambians just, how embarrassing! I end here
Nsokolo you nailed it still ",2018-01-12 15:14:48,SuperstarDJHuss
508,0,0,0,"Y'all help a nigga get rich Girls be thinking his not stable

RT for good food/awareness 
#DateMyFamilyZambia https://twitter.com/Kazama101/status/951747701443563520 …",2018-01-12 15:09:23,malamasichy9
509,1,0,1,#DateMyFamilyZambia the way Zambians love rice& chicken. Can someone​ please cook kapenta on the next episode aii,2018-01-12 14:53:23,chirwa_wezi
510,4,1,2,"How does a 25 year old guy not have direction, ati this is the time to play  at 25??? How do we create jobs for such people...
#DateMyFamilyZambia",2018-01-12 14:52:00,SiamejaChilobe
511,0,0,0,"I like the way the buff guy laid down what his ""besty"" is all about, he intimidated the poor guy
#DateMyFamilyZambia",2018-01-12 14:49:10,SiamejaChilobe
512,0,0,0,"The way people are talking about #DateMyFamilyZambia,As if it's the first time they are watching a reality scripted show,we Watch the #Kardashians,#WAGS #Diskidivas & them which by my view are scripted, just coz #DMFZambia Is Zambian, We ought to be fair , support our own",2018-01-12 14:47:58,cheeldawg
513,7,0,1,So Mondo was escorted by the boyfriend in her search for a side Nigga....#DateMyFamilyZambia,2018-01-12 14:43:51,mulukuma_kabwe
514,2,1,0,@fred_iiv am Watching the repeat of #DateMyFamilyZambia and really noticing that’s it’s actually very scripted... it doesn’t look real from the first date... !!,2018-01-12 14:28:09,LindaChimese
515,5,0,1,"Rewatching #DateMyFamilyZambia and hearing Moto say ""I'm Mondos very good friend""  
My country people ",2018-01-12 14:11:24,Isha_Consilia
516,3,0,0,"Who ever does the subtitles, it's suicide not sucide. #DateMyFamilyZambia #DMFZ",2018-01-12 14:10:47,Blackitect
517,2,0,0,@Media365Zambia will you be giving the people of Zambia a statement after yesterdays blunder on #DateMyFamilyZambia involving well known couple Mondo and Moto and Olipa who claims y'all knew she had a boyfriend? ,2018-01-12 13:41:19,kash_talks
518,3,1,0,"1. Him picking her is petty GOALS.
2. This episode has been weird as fuck.

#DateMyFamilyZambia",2018-01-12 13:40:40,followLonga
519,0,0,1,"ALL THE CRINGE.
#DateMyFamilyZambia pic.twitter.com/sS2usHfCLs",2018-01-12 13:35:46,followLonga
520,0,0,0,Sox managed to catch on to the nonsense from that fake couple. Even reality series we are not being straight #DateMyFamilyZambia,2018-01-12 13:29:57,pmaambo
521,0,0,0,"""Medium"" is a complexion? @fentybeauty?

 #DateMyFamilyZambia",2018-01-12 12:54:57,followLonga
522,1,0,0,"And now, we unblock and see what the tea is... #DateMyFamilyZambia",2018-01-12 12:48:43,followLonga
523,7,0,1,"Nothing on TV is eve 'real' unless it's breaking news etc, but it's sad that the #DateMyFamilyZambia team put very little effort in their script & production. Never take your viewers or popularity for granted.",2018-01-12 12:36:56,Talented_Mr_Lee
524,1,0,0,@zambezimagictv  cc: #DateMyFamilyZambia pic.twitter.com/i8e4o5kmjZ,2018-01-12 12:32:27,Mclan83
525,0,0,0,You are just as fake as #DateMyFamilyZambia on @zambezimagictv,2018-01-12 12:22:11,Len_smoothtalka
526,16,2,3,Are Single girls in Zambia so are ugly that DMFZ had to get someone already in a relationship??  aini?#DateMyFamilyZambia,2018-01-12 12:01:01,_buddahfly
527,3,0,2,"2018 am tired of #datemyfamilyzambia and #dateoneside 
I want to hear ladies say what they fear men do..  
Why men leave them at the point of need... I want those testimonies 
Maybe someone will motivate or help by such.... 
#zambianLadypower",2018-01-12 11:13:19,zed_blower
528,0,0,0,What's happened on #DateMyFamilyZambia this time? Asking on behalf of my fellow Topstar subscribers. pic.twitter.com/cbO5JfuLvZ,2018-01-12 11:08:42,nkhomad
529,4,1,4,Cut me a cheque ba @zambezimagictv I'll perform on #DateMyFamilyZambia for you. Disregard your audience's intelligence https://twitter.com/Kazama101/status/951548313991512069 …,2018-01-12 11:08:15,WazaZulu
530,1,0,2,"Family 3 though. Noone touches my head like that.

#DateMyFamilyZambia",2018-01-12 11:04:45,Mubanga_Junior
531,0,0,0,"You, Motto and Mondo were busy insulting our intelligence @zambezimagictv #DateMyFamilyZambia",2018-01-12 11:02:49,WazaZulu
532,6,1,1,"I haven't watched this week's episode of #DateMyFamilyZambia , now that I know the back story, when i get home and watch today, i'll be sitting there saying ""Atase"" the entire time. . But iss okay",2018-01-12 10:59:45,MissMuyunda
533,1,1,1,"Dating a guy when you're already dating a guy. Fun fact I went to school with her, didn't see this coming  #DateMyFamilyZambia pic.twitter.com/X5tj7jocFd",2018-01-12 10:57:49,mynameisnado
534,2,1,0,Catching up on #DateMyFamilyZambia tweets in mkushi  wow guys,2018-01-12 10:56:26,small_tash
535,7,1,4," didn't we say we would do better ??
#DateMyFamilyZambia is just full of people in relationships, rice &chicken  bring single people and red meat we tiyed' ! https://twitter.com/Kazama101/status/951548313991512069 …",2018-01-12 10:52:55,MbNiza
536,11,7,4,"Wait, some people thought #DateMyFamilyZambia is real? ",2018-01-12 9:59:56,Tigu_El
537,3,1,0,"Hahahahahahaha
#DateMyFamilyZambia pic.twitter.com/XmV1NFXO9Z",2018-01-12 9:26:14,rayobarz
538,1,1,0,This show is scripted #DateMyFamilyZambia,2018-01-12 9:06:27,Lusale_Mz
539,37,0,15,"Zambians: #DateMyFamilyZambia is a scam! The show should be cancelled because it's scripted.

Producers: pic.twitter.com/5h37tp1qaI",2018-01-12 9:03:11,ThaNewMe
540,0,0,0,"the sad truth for me is Boo can't even allow me to audition for date my family unless he's the one who's coming  to eat the food 
Awe me my relationship sure #DateMyFamilyZambia",2018-01-12 8:38:20,AnisaYolanda18
541,0,0,0,#DateMyFamilyZambia are people paid to go on the show???,2018-01-12 8:30:24,mubanga7th
542,11,0,3,"The moment @Kazama101 said this nigga has so much good shit to say about this chick maybe he should just date her,  he was woke but not woke enough
#datemyfamilyzambia",2018-01-12 8:25:14,Ryvn_6
543,0,0,0,"What's the difference between #Zimbabweans and sperms? Coz with sperms, one in a million actually works. #DateMyFamilyZambia",2018-01-12 8:25:13,ChongoMakasa
544,0,0,1,@zambezimagictv @DStvZambia get that scam #DateMyFamilyZambia out of our screens. We can’t be paying & wasting our time on scams. Thank you!,2018-01-12 8:11:37,sydosis
545,0,0,0,Or maybe I can be a reoccurring cast member on #DateMyFamilyZambia it seems to be a thing,2018-01-12 8:11:15,leelabee
546,1,1,0,Life if brutal when you use the kombi to get to your family business and the date has an MBA and says she cant drive to to come pick you up to go on a date! #DateMyFamilyZambia,2018-01-12 8:07:03,kalubatweets
547,0,1,0,@Dark_Knight_260 @pjmwdaka are people paid to go pa #DateMyFamilyZambia cause am trying to understand this Olipa the Moto and Mondo thingy.,2018-01-12 8:06:38,missmweene
548,2,0,2,producers of the #DateMyFamilyZambia show are sloppy and unprofessional..they should replace the program with help a graduate find a job,2018-01-12 7:58:18,purplehazel88
549,0,0,0,@zambezimagictv i think we deserve an apology..everyone knows reality tv is scripted but it shouldn't be so obvious #DateMyFamilyZambia,2018-01-12 7:43:19,CLusaka
550,0,1,0,While yesterday's episode of #DateMyFamilyZambia is trending on social media. There is a trending story within the workplace..Lol,2018-01-12 7:42:51,Purple_berry87
551,5,1,1,Fam. Don't bring WWE into this. You think those body slams are fake? You think John Cena goes to the gym for nothing? You think the deadman is alive? Don't compare WWE to  like #DateMyFamilyZambia . Zikomo napita.,2018-01-12 7:27:48,Khal_Salohcin
552,3,0,1,"abakamba ba moto-moto balishitikapo gelo just for fame... 
Nankwe gelo lisaka lyamale 
#DateMyFamilyZambia",2018-01-12 7:25:59,rayobarz
553,1,1,0,Is it misrepresentation or actually amplification of what women are looking for in a guy before intimacy?  Two episodes in a row? #DateMyFamilyZambia,2018-01-12 7:22:29,ChinyimbaJr
554,7,0,0,"-->Like This
-->Follow all that like this
-->Follow back all that follow you
#Zedtwitter #ZedFollow #DateMyFamilyZambia #MeetZambia
#ZambeziMagic #GainNabaConductor",2018-02-02 22:33:30,Naba_Conductor
555,6,0,4,Ba Zed Twitter Taffy achilalanda icishinka..ni celebrity uyo apo alina nabena Cassper..Taffy mupondo TAMULEMONA?  #DateMyFamilyZambia https://twitter.com/Fizzle_Music/status/959401817959469056 …,2018-02-02 21:36:21,MufasaShulizee
556,3,0,2,"My first day of twitter and i already have 200 followers join the family.

#GainNabaConductor
#1DDrive
#MeetZambia
#DateMyFamilyZambia
#Zedtwitter",2018-02-02 20:44:10,Naba_Conductor
557,2,0,0,#DateMyFamilyZambia ,2018-02-02 20:16:36,khristine_phiri
558,1,1,0,"Imwe, juice in a decanter?  #DateMyFamilyZambia",2018-02-02 20:02:42,MzQ13
559,1,0,0,Watching the repeat of #DateMyFamilyZambia  my goodness. Dating in Zambia is brutal I see. And whats wrong with dating white people man? Spread the love man. #peace #stopracism #love #colourdoesntmatter,2018-02-02 19:59:17,ChilindaF
560,2,0,0,Was actually expecting lots of nshima #DateMyFamilyZambia https://twitter.com/mr_siame/status/959440767059144705 …,2018-02-02 19:50:09,goldwynz
561,10,2,3,Twanwa againii! #DateMyFamilyZambia pic.twitter.com/p8EGoPqsqR,2018-02-02 19:48:38,kasonde626
562,5,0,0, this guy on #DateMyFamilyZambia is a problem. Yes this is when I'm watching,2018-02-02 19:39:07,HaraWezi
563,1,0,0,Second opportunity to watch #DateMyFamilyZambia after how last nights rain took the signal away.,2018-02-02 19:33:41,Maa_rla
564,1,0,0,"Okay the blond comment was too much. Joke or not. 

#DateMyFamilyZambia",2018-02-02 19:24:02,Mubanga_Junior
565,2,0,1,#DateMyFamilyZambia nafilwa  ,2018-02-02 19:18:47,BelleMac28
566,1,0,0,"Rachel looks like a face I've seen on the CB before. 

#DateMyFamilyZambia",2018-02-02 19:14:29,Mubanga_Junior
567,1,0,0,"The honesty on here is too real. WTF!!! 
#DateMyFamilyZambia",2018-02-02 19:13:46,Mubanga_Junior
568,1,0,0,What's up with the Chelsea biscuits and the Sundance. Plug my product instead of.. #DateMyFamilyZambia,2018-02-02 19:10:52,kasonde626
569,0,0,0,Thursday evening was nice guys ey? What is this?  #DateMyFamilyZambia,2018-02-02 19:09:28,Mubanga_Junior
570,4,1,0,"""when I'm I meeting tinkerbell?""  this how you kids date now? #DateMyFamilyZambia",2018-02-02 18:52:13,Nalozi
571,2,1,0,Catching up with #DateMyFamilyZambia and the first potential date says "he looks like a f**k boy"...  I believe her,2018-02-02 18:51:57,BelleMac28
572,0,0,0,Lots of single parents on this show. I wonder what that says about Zambia #DateMyFamilyZambia,2018-02-02 18:41:34,goldwynz
573,0,0,0,"Zambia or rather Lusaka is too small for #DateMyFamilyZambia
Contestants keep bumping into familiar faces.",2018-02-02 18:33:29,goldwynz
574,3,0,0,I didn't watch the episode but I heard Kaya toughy Shani uko. Ninshi mu boys Abomba mu Bata shoes or sumn? Elo ati Ali tumpa Sana is it true? Enlighten a brother please #DateMyFamilyZambia pic.twitter.com/xcV5vXZvRh,2018-02-02 18:32:50,XangaMataka
575,2,0,2,"Pretty daughter https://goo.gl/rpxCE7 
#incest #infoBDG #daughter #PESBUKERSUANGKEJUTAN #DateMyFamilyZambia
pic.twitter.com/UM3rt1tYFe",2018-02-02 18:07:40,maenekonye
576,2,0,0,"You know waking up and have a feeling that someone 
Some were is having a thanking on you... 

Today's 2/02/2018 
@MizzBombshell February is a long way to go I still need that date
One day will be okay on #datemyfamilyzambia",2018-02-02 17:29:49,zed_blower
577,2,0,0,Thanks for the puke  #DateMyFamilyZambia,2018-02-02 17:27:01,Marqolic
578,2,0,0,Lol this guy on #DateMyFamilyZambia says whatever comes to his mond yeah. I like it ,2018-02-02 17:25:00,Marqolic
579,1,0,0,Oh boy oh boy #MillennialNegroSpirituals #IWouldNameMyRockBand #DateMyFamilyZambia #Baby #newmom #LittleWomenATLpic.twitter.com/xIkNO4kZFo,2018-02-02 17:16:45,AtWitsEndTweets
580,1,1,0,This is when i am watching yesterday’s #DateMyFamilyZambia epic umm whose the celebrity baby’s father?,2018-02-02 17:09:18,Its_MissPatron
581,1,0,1,"PSA
-->Like This
-->Follow all that like this
-->Follow back all that follow you
   
    #Zedtwitter
#ZedFollow
#DateMyFamilyZambia
#MeetZambia
#ZambeziMagic
#GainNabaConductor
",2018-02-02 17:01:06,Naba_Conductor
582,1,0,0,They claim they don't know @TaffyBadboyt whilst tweeting about him  Anyways! #TrippyHippy stay winning! #DateMyFamilyZambia,2018-02-02 16:13:55,NickMcAree
583,0,0,0,Taffy KA-LI-PIN-DE in K-Star’s voice lmao  #DateMyFamilyZambia,2018-02-02 16:11:33,Djamelle777
584,2,0,0,S/O to my brother @TaffyBadboyt LET THEM HATE. We'll just watch the money pile up! #TrippyHippy #DateMyFamilyZambia,2018-02-02 16:06:52,NickMcAree
585,0,0,0,Catching up on #DateMyFamilyZambia read a lot about last night.,2018-02-02 15:48:27,HumphreyMwitang
586,1,0,0,#DateMyFamily should have just remained in SA... yesterday’s #DateMyFamilyZambia was just embarrassing ,2018-02-02 15:46:10,olly413__
587,0,0,0,#DateMyFamilyZambia  next contestant  https://twitter.com/smitty_john/status/959388200933392391 …,2018-02-02 15:11:07,Bembagirl90
588,116,0,43,"Follow everyone who Likes this
  
  #Zedtwitter 
#ZedFollow 
#DateMyFamilyZambia 
#MeetZambia 
#ZambeziMagic
#GainNabaConductor 
",2018-02-02 15:00:50,Naba_Conductor
589,1,1,0,Watching #DateMyFamilyZambia you'd think Spaghetti Bolognese is our staple food.,2018-02-02 14:57:59,mr_siame
590,1,0,0,"""Yangu tata Lesa Taffy..."" Guys K-Star does it again. This man is legend #DateMyFamilyZambia",2018-02-02 14:36:06,kash_talks
591,5,0,2,"Follow everyone who Likes and retweets this
 
  #Zedtwitter 
#ZedFollow 
#DateMyFamilyZambia 
#MeetZambia 
#ZambeziMagic
#GainNabaConductor
",2018-02-02 14:30:31,Naba_Conductor
592,1,0,1,"-->Like and Retweet This
-->Follow all that Like and Retweet this
-->Follow back all that follow you
 #Zedtwitter #ZedFollow #DateMyFamilyZambia #MeetZambia
#ZambeziMagic #GainNabaConductor",2018-02-02 14:21:41,Naba_Conductor
593,1,0,1,"
-->Like and Retweet This
-->Follow all that Like and Retweet this
-->Follow back all that follow you
   
    #Zedtwitter
#ZedFollow
#DateMyFamilyZambia
#MeetZambia
#ZambeziMagic
#GainNabaConductor
",2018-02-02 14:00:50,Naba_Conductor
594,0,0,0,The things I watch when all my series are on break .#DateMyFamilyZambia,2018-02-02 13:53:57,lengacaramel
595,0,0,0,Taffy is a celebrity in lundazi. It's like a few knows him. #DateMyFamilyZambia,2018-02-02 13:39:45,GraceMweenge
596,7,0,3,"PSA
-->Like This
-->Follow all that like this
-->Follow back all that follow you
   
    #Zedtwitter
#ZedFollow
#DateMyFamilyZambia
#MeetZambia
#ZambeziMagic
#GainNabaConductor
",2018-02-02 13:30:15,Naba_Conductor
597,3,0,1,actually #DateMyFamilyZambia made him famous,2018-02-02 13:22:36,TravisSinkala
598,0,0,0,Tinkerbell's puke #DateMyFamilyZambia,2018-02-02 13:16:58,Chawismum
599,1,0,1,Finally watching #DateMyFamilyZambia .....Been too busy..... Taffy isn’t bad looking though,2018-02-02 13:09:03,kristina_miti
600,2,0,0,"Question: What do you do for fun?
Reply: I take walks
#DateMyFamilyZambia",2018-02-02 13:00:14,SuperstarDJHuss
601,13,1,3,How the #DateMyfamilyZambia Car pull up pic.twitter.com/ZDc6Fxi0lk,2018-02-02 12:46:18,U_G_The_Cool_G
602,5,1,2,The only interesting thing about Last nights episode was the break about the season finale. #DateMyFamilyZambia,2018-02-02 12:35:23,Muke_not_mukey
603,3,0,2,"PSA
Hop aboard this Train and join the Zed Family I'm your driver, y'all can refer to me as Ba Conductor.
DM for Suggestions.
#Zedtwitter
#ZedFollow
#DateMyFamilyZambia
#MeetZambia
#ZambeziMagic
#GainNabaConductor
",2018-02-02 12:27:32,Naba_Conductor
604,10,0,4,#DateMyFamilyZambia pic.twitter.com/LoA3cKIHRq,2018-02-02 12:23:12,Fizzle_Music
605,0,0,0,Now wanzi's friend looks nervous..#datemyfamilyzambia,2018-02-02 12:01:09,HarbansTowera
606,0,0,0,Wanzi is so cute on #DateMyFamilyZambia,2018-02-02 11:37:45,HarbansTowera
607,0,0,0,What is up with dancing around the age question? Just answer I'm twenty-chakuti olo 30/40!!! #datemyfamilyzambia,2018-02-02 9:36:52,ntelamoz
608,0,0,0,Manners much! #datemyfamilyzambia,2018-02-02 9:35:37,ntelamoz
609,2,1,1,Dizmo AKA Baby Dee is more famous than Taffy #DateMyFamilyZambia pic.twitter.com/ngOe0Vy80J,2018-02-02 8:57:17,JosephKaumba
610,5,1,2,Someone send me a Taffy bad boy song i want to delete it #DateMyFamilyZambia,2018-02-02 8:37:01,Charlzmbebeta
611,0,0,0,Taffy I now see why u are single.u don't deserve to be in a relationship #DateMyFamilyZambia,2018-02-02 8:35:21,orton_litz
612,5,1,0,#DateMyFamilyZambia will tune to trace  tv to watch Taffy ,2018-02-02 8:29:09,Phelix_Official
613,5,0,3,"Struggling artists were throwing shade at taffy, meanwhile his video is pa Trace 
#DateMyFamilyZambia",2018-02-02 8:26:39,choolwe0
614,5,1,0,Chichi is so beautiful with and without the make up Yess this is when am watching #Datemyfamilyzambia,2018-02-14 15:33:57,Mwindy31
615,1,0,0,@Nano_DJ1  aunt mercy #DateMyFamilyZambia pic.twitter.com/A86NZiv8kJ,2018-02-13 21:36:27,mercykanes
616,1,0,0,Bushe #DateMyFamilyZambia got some people acting careers?,2018-02-13 20:34:39,missmweene
617,2,0,0,Chichi is in the series fever #DateMyFamilyZambia,2018-02-13 20:12:24,NanjiSim
618,2,0,0,This chichi girl is a tv presenter. Hence the confidence and bubbly personality. #DateMyFamilyZambia. Ok,2018-02-13 19:28:50,Leon_ross93
619,1,0,0,This chichi girl has a great body though #DateMyFamilyZambia,2018-02-13 19:15:25,Chanel_Songz
620,7,0,3,"Just like him
#DateMyFamilyZambia
#BFFpic.twitter.com/EKZL6yq6qI",2018-02-13 13:23:39,Sakhokuhle8
621,3,0,0,#MakeHistory Whats the name of that mineral water? #DateMyFamily #DateMyFamilyZambia #DateForACause2k18 #Datelinepic.twitter.com/FLZxTPbvWr,2018-02-12 21:56:12,TheRealNasco
622,1,0,0,#DateMyFamilyZambia,2018-02-12 20:45:54,geoffrey_muzeka
623,1,1,0,ChiChi would make the best sister in-law she gives life  #DateMyFamilyZambia,2018-02-12 19:59:18,NanjiSim
624,1,0,0,Chi chi is the best. She just went and took off all that  #DateMyFamilyZambia,2018-02-12 19:36:02,vjken_zm
625,1,0,0,chichi needs aalangiz cause she played herself  #DateMyFamilyZambia,2018-02-12 16:14:48,ImendaMutemwa
626,3,0,0,Finally watching #DateMyFamilyZambia and I see a familiar face. Country too small,2018-02-12 15:51:18,Hoodstur
627,1,0,0,chichi nio shishita nano was worth that make up and wig #DateMyFamilyZambia,2018-02-12 15:43:08,ImendaMutemwa
628,1,0,0,James = to Zambia the real Africa #DateMyFamilyZambia big ups to king nano mayo,2018-02-12 15:17:27,ImendaMutemwa
629,1,0,0,lol ba James for a moment i thought i was watching spoiler #DateMyFamilyZambia,2018-02-12 15:12:13,ImendaMutemwa
630,1,0,0,"""James wouldn't be intimidated"" but the nigga
was bundu and gameless. #DateMyFamilyZambia",2018-02-12 15:01:47,ImendaMutemwa
631,1,0,0,"We need more women like chichi 
#DateMyFamilyZambia",2018-02-12 14:21:45,ZamiweMbewe
632,1,0,0,"Just caught up mmmm I can't date any of the..  The last guys French sucks,  I speak better French,  his family betrayed him,  the one she's chosen is weird #datemyfamilyzambia",2018-02-12 12:55:07,naminga101
633,1,0,0,"Character and Personality will compensate for alot of things. Yasssssssssss girlllllll!!!!
I'm in love with this Chichi girl ine
#DateMyFamilyZambia",2018-02-12 12:48:41,Pearl_ChuChu
634,3,1,0,"Chichi is awesome you guys
She's so fun and loving wow even if she was faking it I'd still like her lol.
#DateMyFamilyZambia",2018-02-12 12:39:00,Pearl_ChuChu
635,1,0,0,"Umwaume ku kwata game yassss Chichi you go girl 
#DateMyFamilyZambia",2018-02-12 12:29:48,Pearl_ChuChu
636,2,0,0,yaliwama #DateMyFamilyZambia yakwa Chichi mwe,2018-02-12 12:24:40,SangaTembo
637,3,0,0,"When Chichi said ""You don't know what people's first impression of you will be because of what they've heard about you and all that"" I felt that shit on a spiritual level.
#DateMyFamilyZambia",2018-02-12 12:22:45,Pearl_ChuChu
638,3,1,0,"Jame's friends were amazed by Chichi's beauty bashokwa ama guys lol
#DateMyFamilyZambia",2018-02-12 12:20:44,Pearl_ChuChu
639,4,1,0,Imwe this is when am watching #DateMyFamilyZambia ,2018-02-12 12:10:35,mutale_mumba
640,2,0,0,#datemyfamilyzambia has proved that Lusaka is just an over populated Ndola With Cinemas. You know at least two people on the show  SMH,2018-02-12 11:59:05,KaosTheLyricist
641,2,0,1,"Bright's petty af..""too pity you didn't pick me..*some french words* in fact I'm not the loser,you are the loser""
#DateMyFamilyZambia",2018-02-12 11:44:29,_Kapika_
642,2,0,0,"Chichi is a real one though..no make-up,no heels & no weave #DateMyFamilyZambia",2018-02-12 11:39:02,_Kapika_
643,1,0,0,#datemyfamilyzambia oho it's Chinyimba .. that ass wild in person .. we never used to concentrate during training  sweet soul,2018-02-12 11:22:38,Chixy_KF__
644,1,1,0,"Romantic Guys are Cheaters 
#DateMyFamilyZambia",2018-02-12 11:19:46,kristina_miti
645,1,0,0,"Marcel and Chichi would make a cute couple 
#DateMyFamilyZambia",2018-02-12 11:05:23,kristina_miti
646,2,0,1,@Nano_DJ1 #datemyfamilyzambia faaaam lol we shall discuss this at @tastysundaze,2018-02-12 10:59:38,Mister_Entitled
647,1,1,0,Just caught up with last night #DateMyFamilyZambia and I must say the bachelorette raised the bar ,2018-02-12 10:53:16,ndashemusonda
648,1,0,0,"Chichi’s hype is the same hype my bestfriend has 
She talks too much
#DateMyFamilyZambia",2018-02-12 10:47:24,kristina_miti
649,0,0,0,"I equally think Squads are childish 
L-Squado 
#DateMyFamilyZambia",2018-02-12 10:36:58,kristina_miti
650,3,0,1,"When you hear a girl is a programmer, that look tho lol #DateMyFamilyZambia @finch_mediapic.twitter.com/qvM60atUGC",2018-02-12 10:03:05,vichi31
651,0,0,0,Then she removes the swag.. #DateMyFamilyZambia,2018-02-12 8:44:56,LupsLuzz
652,0,0,0,She took her wig off    Chichi though   #DateMyFamilyZambia,2018-02-12 8:16:58,luvin_kikiM
653,3,0,0,Yesterday's episode "finale" of #datemyfamilyzambia was actually the most entertaining for me  because Chichi was a ball of fun everywhere she went,2018-02-12 8:00:52,luvin_kikiM
654,0,0,0,"chichi is not the kind of girl who could go on tv to look for a guy, she is the kinda that if she likes a dude and he delaying to approach her, she would make the first move and vibe the hell out of you..#DateMyFamilyZambia",2018-02-12 7:12:22,LameckChinjamba
655,0,1,0,"#DateMyFamilyZambia 
Is this a real show? Sounds like my life...Next episode in about 16 days. @so_nekaa @OneTwinThree",2018-02-12 6:17:03,Tcdragon
656,1,0,0,One for the gram iweeeee gwilaaa! #DateMyFamilyZambia James~Chichi https://twitter.com/hardylms/status/962761760309694466 …,2018-02-12 5:12:01,McD_101
657,0,1,0,What did I miss fam? #DateMyFamilyZambia pic.twitter.com/eFq12EIVbP,2018-02-12 4:32:31,Mister_Entitled
658,26,0,8,"Follow everyone who Likes and retweets this;
-->Follow back all that follow you
  #Zedtwitter
#ZedFollow
#DateMyFamilyZambia
#MeetZambia
#ZambeziMagic
#GainNabaConductor",2018-02-12 3:19:01,Naba_Conductor
659,3,0,0,"""My names are James Banda or JJ,I'm 24 years old..I'm from the eastern part of zambia or be precise I'm zambian""

#DateMyFamilyZambia",2018-02-12 1:56:35,_Kapika_
660,0,0,0,She called the first family childish #DateMyFamilyZambia,2018-02-12 1:47:34,_Kapika_
661,1,0,0,"""EL SQUADO INTERNATIONAL""

#DateMyFamilyZambia",2018-02-12 1:46:47,_Kapika_
